timestamp,server_id,instance_type,cost_per_hour,cpu_utilization,memory_usage,network_in_mb,network_out_mb,hour,day_of_week,is_weekend,cpu_lag_1hr
2026-05-08 01:00:00,srv_worker_02,c5.large,0.085,41.86,63.47,10.29,12.34,1,4,0,46.79
2026-05-08 01:00:00,srv_zombie_idle,r5.xlarge,0.252,2.18,9.4,0.46,0.55,1,4,0,2.02
2026-05-08 02:00:00,srv_prod_web_01,m5.xlarge,0.192,12.64,24.12,18.5,22.2,2,4,0,5.0
2026-05-08 02:00:00,srv_prod_web_02,m5.xlarge,0.192,10.95,20.0,18.03,21.64,2,4,0,5.0
2026-05-08 02:00:00,srv_worker_01,c5.large,0.085,45.07,60.45,13.39,16.06,2,4,0,49.79
2026-05-08 02:00:00,srv_worker_02,c5.large,0.085,51.81,60.4,15.26,18.32,2,4,0,41.86
2026-05-08 02:00:00,srv_zombie_idle,r5.xlarge,0.252,2.83,10.39,0.56,0.67,2,4,0,2.18
2026-05-08 03:00:00,srv_prod_web_01,m5.xlarge,0.192,24.86,34.14,43.29,51.95,3,4,0,12.64
2026-05-08 03:00:00,srv_prod_web_02,m5.xlarge,0.192,24.67,28.84,31.43,37.71,3,4,0,10.95
2026-05-08 03:00:00,srv_worker_01,c5.large,0.085,46.24,59.89,14.44,17.33,3,4,0,45.07
2026-05-08 03:00:00,srv_worker_02,c5.large,0.085,45.57,56.36,13.52,16.22,3,4,0,51.81
2026-05-08 03:00:00,srv_zombie_idle,r5.xlarge,0.252,2.27,9.57,0.63,0.75,3,4,0,2.83
2026-05-08 04:00:00,srv_prod_web_01,m5.xlarge,0.192,39.58,48.42,58.73,70.47,4,4,0,24.86
2026-05-08 04:00:00,srv_prod_web_02,m5.xlarge,0.192,38.66,43.81,62.27,74.72,4,4,0,24.67
2026-05-08 04:00:00,srv_worker_01,c5.large,0.085,49.28,58.54,12.72,15.27,4,4,0,46.24
2026-05-08 04:00:00,srv_worker_02,c5.large,0.085,47.29,60.9,8.26,9.91,4,4,0,45.57
2026-05-08 04:00:00,srv_zombie_idle,r5.xlarge,0.252,1.99,9.85,0.38,0.45,4,4,0,2.27
2026-05-08 05:00:00,srv_prod_web_01,m5.xlarge,0.192,49.22,55.13,72.85,87.42,5,4,0,39.58
2026-05-08 05:00:00,srv_prod_web_02,m5.xlarge,0.192,46.93,55.69,78.67,94.4,5,4,0,38.66
2026-05-08 05:00:00,srv_worker_01,c5.large,0.085,42.55,60.98,11.28,13.54,5,4,0,49.28
2026-05-08 05:00:00,srv_worker_02,c5.large,0.085,47.96,56.18,14.64,17.56,5,4,0,47.29
2026-05-08 05:00:00,srv_zombie_idle,r5.xlarge,0.252,1.94,9.96,0.5,0.6,5,4,0,1.99
2026-05-08 06:00:00,srv_prod_web_01,m5.xlarge,0.192,51.54,60.71,77.51,93.02,6,4,0,49.22
2026-05-08 06:00:00,srv_prod_web_02,m5.xlarge,0.192,55.89,62.56,78.72,94.47,6,4,0,46.93
2026-05-08 06:00:00,srv_worker_01,c5.large,0.085,43.93,61.69,7.75,9.29,6,4,0,42.55
2026-05-08 06:00:00,srv_worker_02,c5.large,0.085,42.59,60.86,12.94,15.53,6,4,0,47.96
2026-05-08 06:00:00,srv_zombie_idle,r5.xlarge,0.252,1.82,9.94,0.41,0.49,6,4,0,1.94
2026-05-08 07:00:00,srv_prod_web_01,m5.xlarge,0.192,57.89,60.2,72.3,86.75,7,4,0,51.54
2026-05-08 07:00:00,srv_prod_web_02,m5.xlarge,0.192,55.45,56.25,75.02,90.03,7,4,0,55.89
2026-05-08 07:00:00,srv_worker_01,c5.large,0.085,45.44,62.66,12.63,15.15,7,4,0,43.93
2026-05-08 07:00:00,srv_worker_02,c5.large,0.085,46.82,59.08,10.61,12.73,7,4,0,42.59
2026-05-08 07:00:00,srv_zombie_idle,r5.xlarge,0.252,1.4,9.81,0.52,0.62,7,4,0,1.82
2026-05-08 08:00:00,srv_prod_web_01,m5.xlarge,0.192,52.31,55.6,73.73,88.48,8,4,0,57.89
2026-05-08 08:00:00,srv_prod_web_02,m5.xlarge,0.192,53.72,54.02,84.45,101.35,8,4,0,55.45
2026-05-08 08:00:00,srv_worker_01,c5.large,0.085,41.99,57.07,11.0,13.2,8,4,0,45.44
2026-05-08 08:00:00,srv_worker_02,c5.large,0.085,47.06,61.96,13.04,15.65,8,4,0,46.82
2026-05-08 08:00:00,srv_zombie_idle,r5.xlarge,0.252,1.97,9.61,0.63,0.76,8,4,0,1.4
2026-05-08 09:00:00,srv_prod_web_01,m5.xlarge,0.192,43.21,52.25,69.28,83.14,9,4,0,52.31
2026-05-08 09:00:00,srv_prod_web_02,m5.xlarge,0.192,49.27,53.18,77.46,92.95,9,4,0,53.72
2026-05-08 09:00:00,srv_worker_01,c5.large,0.085,42.53,56.93,8.24,9.89,9,4,0,41.99
2026-05-08 09:00:00,srv_worker_02,c5.large,0.085,37.47,59.26,12.87,15.45,9,4,0,47.06
2026-05-08 09:00:00,srv_zombie_idle,r5.xlarge,0.252,2.27,10.11,0.63,0.75,9,4,0,1.97
2026-05-08 10:00:00,srv_prod_web_01,m5.xlarge,0.192,36.09,41.84,50.27,60.32,10,4,0,43.21
2026-05-08 10:00:00,srv_prod_web_02,m5.xlarge,0.192,39.65,49.42,61.73,74.08,10,4,0,49.27
2026-05-08 10:00:00,srv_worker_01,c5.large,0.085,40.29,63.33,15.05,18.06,10,4,0,42.53
2026-05-08 10:00:00,srv_worker_02,c5.large,0.085,52.13,56.69,10.95,13.14,10,4,0,37.47
2026-05-08 10:00:00,srv_zombie_idle,r5.xlarge,0.252,2.39,9.47,0.58,0.69,10,4,0,2.27
2026-05-08 11:00:00,srv_prod_web_01,m5.xlarge,0.192,34.91,45.01,53.78,64.54,11,4,0,36.09
2026-05-08 11:00:00,srv_prod_web_02,m5.xlarge,0.192,30.19,36.61,51.54,61.84,11,4,0,39.65
2026-05-08 11:00:00,srv_worker_01,c5.large,0.085,44.84,59.16,7.95,9.54,11,4,0,40.29
2026-05-08 11:00:00,srv_worker_02,c5.large,0.085,52.65,57.44,12.38,14.85,11,4,0,52.13
2026-05-08 11:00:00,srv_zombie_idle,r5.xlarge,0.252,1.6,10.09,0.59,0.71,11,4,0,2.39
2026-05-08 12:00:00,srv_prod_web_01,m5.xlarge,0.192,30.02,47.63,36.69,44.03,12,4,0,34.91
2026-05-08 12:00:00,srv_prod_web_02,m5.xlarge,0.192,32.12,40.18,52.04,62.44,12,4,0,30.19
2026-05-08 12:00:00,srv_worker_01,c5.large,0.085,42.07,60.46,8.28,9.94,12,4,0,44.84
2026-05-08 12:00:00,srv_worker_02,c5.large,0.085,46.19,61.28,14.12,16.94,12,4,0,52.65
2026-05-08 12:00:00,srv_zombie_idle,r5.xlarge,0.252,2.16,9.56,0.43,0.51,12,4,0,1.6
2026-05-08 13:00:00,srv_prod_web_01,m5.xlarge,0.192,34.54,46.94,50.62,60.75,13,4,0,30.02
2026-05-08 13:00:00,srv_prod_web_02,m5.xlarge,0.192,32.26,38.09,54.25,65.11,13,4,0,32.12
2026-05-08 13:00:00,srv_worker_01,c5.large,0.085,52.76,58.24,11.24,13.49,13,4,0,42.07
2026-05-08 13:00:00,srv_worker_02,c5.large,0.085,47.59,59.57,10.25,12.3,13,4,0,46.19
2026-05-08 13:00:00,srv_zombie_idle,r5.xlarge,0.252,2.39,9.54,0.64,0.76,13,4,0,2.16
2026-05-08 14:00:00,srv_prod_web_01,m5.xlarge,0.192,40.33,47.67,60.89,73.07,14,4,0,34.54
2026-05-08 14:00:00,srv_prod_web_02,m5.xlarge,0.192,39.1,43.69,58.8,70.56,14,4,0,32.26
2026-05-08 14:00:00,srv_worker_01,c5.large,0.085,48.51,56.88,15.01,18.01,14,4,0,52.76
2026-05-08 14:00:00,srv_worker_02,c5.large,0.085,44.15,58.74,11.42,13.71,14,4,0,47.59
2026-05-08 14:00:00,srv_zombie_idle,r5.xlarge,0.252,1.1,10.64,0.53,0.64,14,4,0,2.39
2026-05-08 15:00:00,srv_prod_web_01,m5.xlarge,0.192,43.19,46.33,73.17,87.8,15,4,0,40.33
2026-05-08 15:00:00,srv_prod_web_02,m5.xlarge,0.192,43.72,46.51,71.26,85.51,15,4,0,39.1
2026-05-08 15:00:00,srv_worker_01,c5.large,0.085,41.25,60.43,9.95,11.94,15,4,0,48.51
2026-05-08 15:00:00,srv_worker_02,c5.large,0.085,49.25,61.06,12.72,15.27,15,4,0,44.15
2026-05-08 15:00:00,srv_zombie_idle,r5.xlarge,0.252,2.1,9.41,0.54,0.65,15,4,0,1.1
2026-05-08 16:00:00,srv_prod_web_01,m5.xlarge,0.192,56.67,57.29,83.2,99.84,16,4,0,43.19
2026-05-08 16:00:00,srv_prod_web_02,m5.xlarge,0.192,53.33,57.5,75.09,90.11,16,4,0,43.72
2026-05-08 16:00:00,srv_worker_01,c5.large,0.085,54.28,60.39,10.19,12.23,16,4,0,41.25
2026-05-08 16:00:00,srv_worker_02,c5.large,0.085,46.03,62.21,12.95,15.54,16,4,0,49.25
2026-05-08 16:00:00,srv_zombie_idle,r5.xlarge,0.252,1.86,9.45,0.58,0.7,16,4,0,2.1
2026-05-08 17:00:00,srv_prod_web_01,m5.xlarge,0.192,58.03,56.79,94.99,113.99,17,4,0,56.67
2026-05-08 17:00:00,srv_prod_web_02,m5.xlarge,0.192,57.35,65.08,79.32,95.18,17,4,0,53.33
2026-05-08 17:00:00,srv_worker_01,c5.large,0.085,44.4,61.01,15.59,18.71,17,4,0,54.28
2026-05-08 17:00:00,srv_worker_02,c5.large,0.085,44.03,57.95,14.46,17.35,17,4,0,46.03
2026-05-08 17:00:00,srv_zombie_idle,r5.xlarge,0.252,2.75,9.86,0.66,0.79,17,4,0,1.86
2026-05-08 18:00:00,srv_prod_web_01,m5.xlarge,0.192,56.36,59.68,81.94,98.33,18,4,0,58.03
2026-05-08 18:00:00,srv_prod_web_02,m5.xlarge,0.192,54.32,59.74,81.86,98.24,18,4,0,57.35
2026-05-08 18:00:00,srv_worker_01,c5.large,0.085,44.34,60.16,7.74,9.29,18,4,0,44.4
2026-05-08 18:00:00,srv_worker_02,c5.large,0.085,41.08,57.69,8.63,10.35,18,4,0,44.03
2026-05-08 18:00:00,srv_zombie_idle,r5.xlarge,0.252,1.56,9.65,0.7,0.83,18,4,0,2.75
2026-05-08 19:00:00,srv_prod_web_01,m5.xlarge,0.192,47.39,53.44,73.08,87.7,19,4,0,56.36
2026-05-08 19:00:00,srv_prod_web_02,m5.xlarge,0.192,48.7,53.73,67.07,80.49,19,4,0,54.32
2026-05-08 19:00:00,srv_worker_01,c5.large,0.085,52.23,56.63,9.95,11.94,19,4,0,44.34
2026-05-08 19:00:00,srv_worker_02,c5.large,0.085,41.14,61.01,10.54,12.65,19,4,0,41.08
2026-05-08 19:00:00,srv_zombie_idle,r5.xlarge,0.252,2.58,10.11,0.6,0.72,19,4,0,1.56
2026-05-08 20:00:00,srv_prod_web_01,m5.xlarge,0.192,39.71,45.08,55.49,66.58,20,4,0,47.39
2026-05-08 20:00:00,srv_prod_web_02,m5.xlarge,0.192,37.66,47.71,57.18,68.62,20,4,0,48.7
2026-05-08 20:00:00,srv_worker_01,c5.large,0.085,41.79,59.85,11.85,14.22,20,4,0,52.23
2026-05-08 20:00:00,srv_worker_02,c5.large,0.085,39.46,61.01,14.98,17.97,20,4,0,41.14
2026-05-08 20:00:00,srv_zombie_idle,r5.xlarge,0.252,1.94,10.25,0.56,0.67,20,4,0,2.58
2026-05-08 21:00:00,srv_prod_web_01,m5.xlarge,0.192,24.78,34.53,39.36,47.23,21,4,0,39.71
2026-05-08 21:00:00,srv_prod_web_02,m5.xlarge,0.192,19.33,32.51,29.62,35.55,21,4,0,37.66
2026-05-08 21:00:00,srv_worker_01,c5.large,0.085,53.19,58.65,11.19,13.43,21,4,0,41.79
2026-05-08 21:00:00,srv_worker_02,c5.large,0.085,41.67,58.9,11.71,14.05,21,4,0,39.46
2026-05-08 21:00:00,srv_zombie_idle,r5.xlarge,0.252,2.18,9.35,0.45,0.54,21,4,0,1.94
2026-05-08 22:00:00,srv_prod_web_01,m5.xlarge,0.192,10.79,23.4,18.32,21.99,22,4,0,24.78
2026-05-08 22:00:00,srv_prod_web_02,m5.xlarge,0.192,12.85,20.0,24.59,29.51,22,4,0,19.33
2026-05-08 22:00:00,srv_worker_01,c5.large,0.085,50.54,60.89,14.2,17.04,22,4,0,53.19
2026-05-08 22:00:00,srv_worker_02,c5.large,0.085,50.38,61.04,11.8,14.17,22,4,0,41.67
2026-05-08 22:00:00,srv_zombie_idle,r5.xlarge,0.252,2.46,10.29,0.37,0.45,22,4,0,2.18
2026-05-08 23:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,20.0,10.0,12.0,23,4,0,10.79
2026-05-08 23:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,20.0,15.44,18.53,23,4,0,12.85
2026-05-08 23:00:00,srv_worker_01,c5.large,0.085,40.44,59.78,10.39,12.47,23,4,0,50.54
2026-05-08 23:00:00,srv_worker_02,c5.large,0.085,43.35,59.04,9.49,11.39,23,4,0,50.38
2026-05-08 23:00:00,srv_zombie_idle,r5.xlarge,0.252,1.88,8.54,0.71,0.85,23,4,0,2.46
2026-05-09 00:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,20.0,10.0,12.0,0,5,1,5.0
2026-05-09 00:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,24.09,16.99,20.38,0,5,1,5.0
2026-05-09 00:00:00,srv_worker_01,c5.large,0.085,49.09,60.35,9.33,11.19,0,5,1,40.44
2026-05-09 00:00:00,srv_worker_02,c5.large,0.085,45.53,59.09,11.56,13.88,0,5,1,43.35
2026-05-09 00:00:00,srv_zombie_idle,r5.xlarge,0.252,2.07,10.03,0.39,0.47,0,5,1,1.88
2026-05-09 01:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,20.0,12.39,14.87,1,5,1,5.0
2026-05-09 01:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,22.46,14.43,17.32,1,5,1,5.0
2026-05-09 01:00:00,srv_worker_01,c5.large,0.085,35.0,59.28,11.87,14.25,1,5,1,49.09
2026-05-09 01:00:00,srv_worker_02,c5.large,0.085,42.94,63.06,13.33,16.0,1,5,1,45.53
2026-05-09 01:00:00,srv_zombie_idle,r5.xlarge,0.252,1.46,9.84,0.48,0.57,1,5,1,2.07
2026-05-09 02:00:00,srv_prod_web_01,m5.xlarge,0.192,13.0,23.8,22.06,26.47,2,5,1,5.0
2026-05-09 02:00:00,srv_prod_web_02,m5.xlarge,0.192,15.88,30.15,23.58,28.3,2,5,1,5.0
2026-05-09 02:00:00,srv_worker_01,c5.large,0.085,43.57,62.36,10.75,12.89,2,5,1,35.0
2026-05-09 02:00:00,srv_worker_02,c5.large,0.085,45.2,59.0,9.26,11.11,2,5,1,42.94
2026-05-09 02:00:00,srv_zombie_idle,r5.xlarge,0.252,2.08,10.25,0.45,0.54,2,5,1,1.46
2026-05-09 03:00:00,srv_prod_web_01,m5.xlarge,0.192,26.84,33.84,48.81,58.58,3,5,1,13.0
2026-05-09 03:00:00,srv_prod_web_02,m5.xlarge,0.192,20.9,33.02,33.72,40.47,3,5,1,15.88
2026-05-09 03:00:00,srv_worker_01,c5.large,0.085,46.7,62.56,7.57,9.08,3,5,1,43.57
2026-05-09 03:00:00,srv_worker_02,c5.large,0.085,35.03,58.07,15.26,18.31,3,5,1,45.2
2026-05-09 03:00:00,srv_zombie_idle,r5.xlarge,0.252,1.63,9.9,0.71,0.85,3,5,1,2.08
2026-05-09 04:00:00,srv_prod_web_01,m5.xlarge,0.192,33.84,38.92,58.24,69.89,4,5,1,26.84
2026-05-09 04:00:00,srv_prod_web_02,m5.xlarge,0.192,41.22,47.66,55.63,66.75,4,5,1,20.9
2026-05-09 04:00:00,srv_worker_01,c5.large,0.085,51.38,61.36,10.38,12.45,4,5,1,46.7
2026-05-09 04:00:00,srv_worker_02,c5.large,0.085,44.36,60.66,14.9,17.88,4,5,1,35.03
2026-05-09 04:00:00,srv_zombie_idle,r5.xlarge,0.252,1.67,10.69,0.53,0.64,4,5,1,1.63
2026-05-09 05:00:00,srv_prod_web_01,m5.xlarge,0.192,49.81,59.25,69.16,82.99,5,5,1,33.84
2026-05-09 05:00:00,srv_prod_web_02,m5.xlarge,0.192,48.37,52.1,64.71,77.65,5,5,1,41.22
2026-05-09 05:00:00,srv_worker_01,c5.large,0.085,55.05,56.32,11.94,14.32,5,5,1,51.38
2026-05-09 05:00:00,srv_worker_02,c5.large,0.085,45.49,59.77,9.4,11.28,5,5,1,44.36
2026-05-09 05:00:00,srv_zombie_idle,r5.xlarge,0.252,1.8,8.91,0.62,0.74,5,5,1,1.67
2026-05-09 06:00:00,srv_prod_web_01,m5.xlarge,0.192,56.92,60.69,86.52,103.82,6,5,1,49.81
2026-05-09 06:00:00,srv_prod_web_02,m5.xlarge,0.192,57.15,61.39,90.24,108.29,6,5,1,48.37
2026-05-09 06:00:00,srv_worker_01,c5.large,0.085,50.25,60.64,12.39,14.87,6,5,1,55.05
2026-05-09 06:00:00,srv_worker_02,c5.large,0.085,46.15,58.34,10.72,12.87,6,5,1,45.49
2026-05-09 06:00:00,srv_zombie_idle,r5.xlarge,0.252,1.67,11.06,0.63,0.76,6,5,1,1.8
2026-05-09 07:00:00,srv_prod_web_01,m5.xlarge,0.192,60.04,59.37,90.42,108.51,7,5,1,56.92
2026-05-09 07:00:00,srv_prod_web_02,m5.xlarge,0.192,53.62,55.81,75.83,91.0,7,5,1,57.15
2026-05-09 07:00:00,srv_worker_01,c5.large,0.085,43.42,62.14,13.21,15.85,7,5,1,50.25
2026-05-09 07:00:00,srv_worker_02,c5.large,0.085,39.08,62.52,14.29,17.15,7,5,1,46.15
2026-05-09 07:00:00,srv_zombie_idle,r5.xlarge,0.252,2.5,10.17,0.48,0.57,7,5,1,1.67
2026-05-09 08:00:00,srv_prod_web_01,m5.xlarge,0.192,50.85,53.52,86.53,103.83,8,5,1,60.04
2026-05-09 08:00:00,srv_prod_web_02,m5.xlarge,0.192,52.5,59.35,74.8,89.76,8,5,1,53.62
2026-05-09 08:00:00,srv_worker_01,c5.large,0.085,49.33,57.3,11.17,13.4,8,5,1,43.42
2026-05-09 08:00:00,srv_worker_02,c5.large,0.085,45.45,59.64,12.79,15.35,8,5,1,39.08
2026-05-09 08:00:00,srv_zombie_idle,r5.xlarge,0.252,2.39,9.51,0.47,0.57,8,5,1,2.5
2026-05-09 09:00:00,srv_prod_web_01,m5.xlarge,0.192,48.0,56.08,65.13,78.16,9,5,1,50.85
2026-05-09 09:00:00,srv_prod_web_02,m5.xlarge,0.192,46.31,46.11,69.7,83.64,9,5,1,52.5
2026-05-09 09:00:00,srv_worker_01,c5.large,0.085,41.21,58.33,13.53,16.23,9,5,1,49.33
2026-05-09 09:00:00,srv_worker_02,c5.large,0.085,42.47,61.19,10.73,12.88,9,5,1,45.45
2026-05-09 09:00:00,srv_zombie_idle,r5.xlarge,0.252,2.4,10.21,0.53,0.63,9,5,1,2.39
2026-05-09 10:00:00,srv_prod_web_01,m5.xlarge,0.192,37.31,45.96,55.35,66.42,10,5,1,48.0
2026-05-09 10:00:00,srv_prod_web_02,m5.xlarge,0.192,38.91,44.63,57.45,68.94,10,5,1,46.31
2026-05-09 10:00:00,srv_worker_01,c5.large,0.085,44.86,58.38,9.77,11.73,10,5,1,41.21
2026-05-09 10:00:00,srv_worker_02,c5.large,0.085,45.85,61.57,11.14,13.37,10,5,1,42.47
2026-05-09 10:00:00,srv_zombie_idle,r5.xlarge,0.252,2.32,10.22,0.42,0.5,10,5,1,2.4
2026-05-09 11:00:00,srv_prod_web_01,m5.xlarge,0.192,32.47,42.07,48.74,58.48,11,5,1,37.31
2026-05-09 11:00:00,srv_prod_web_02,m5.xlarge,0.192,28.0,37.88,53.06,63.67,11,5,1,38.91
2026-05-09 11:00:00,srv_worker_01,c5.large,0.085,42.09,60.75,12.62,15.15,11,5,1,44.86
2026-05-09 11:00:00,srv_worker_02,c5.large,0.085,39.97,61.46,13.18,15.82,11,5,1,45.85
2026-05-09 11:00:00,srv_zombie_idle,r5.xlarge,0.252,2.24,10.51,0.59,0.7,11,5,1,2.32
2026-05-09 12:00:00,srv_prod_web_01,m5.xlarge,0.192,27.71,39.63,41.25,49.5,12,5,1,32.47
2026-05-09 12:00:00,srv_prod_web_02,m5.xlarge,0.192,30.15,39.34,44.47,53.36,12,5,1,28.0
2026-05-09 12:00:00,srv_worker_01,c5.large,0.085,44.67,57.76,11.21,13.46,12,5,1,42.09
2026-05-09 12:00:00,srv_worker_02,c5.large,0.085,49.92,61.21,10.3,12.36,12,5,1,39.97
2026-05-09 12:00:00,srv_zombie_idle,r5.xlarge,0.252,2.21,10.64,0.48,0.58,12,5,1,2.24
2026-05-09 13:00:00,srv_prod_web_01,m5.xlarge,0.192,33.24,44.11,55.94,67.13,13,5,1,27.71
2026-05-09 13:00:00,srv_prod_web_02,m5.xlarge,0.192,34.28,45.04,49.85,59.82,13,5,1,30.15
2026-05-09 13:00:00,srv_worker_01,c5.large,0.085,46.33,61.87,11.55,13.87,13,5,1,44.67
2026-05-09 13:00:00,srv_worker_02,c5.large,0.085,50.81,58.17,10.33,12.39,13,5,1,49.92
2026-05-09 13:00:00,srv_zombie_idle,r5.xlarge,0.252,2.22,9.74,0.64,0.76,13,5,1,2.21
2026-05-09 14:00:00,srv_prod_web_01,m5.xlarge,0.192,38.84,46.19,51.08,61.29,14,5,1,33.24
2026-05-09 14:00:00,srv_prod_web_02,m5.xlarge,0.192,35.36,44.13,42.38,50.85,14,5,1,34.28
2026-05-09 14:00:00,srv_worker_01,c5.large,0.085,44.37,66.49,16.62,19.94,14,5,1,46.33
2026-05-09 14:00:00,srv_worker_02,c5.large,0.085,44.57,61.99,15.41,18.49,14,5,1,50.81
2026-05-09 14:00:00,srv_zombie_idle,r5.xlarge,0.252,1.39,9.69,0.56,0.67,14,5,1,2.22
2026-05-09 15:00:00,srv_prod_web_01,m5.xlarge,0.192,46.6,55.49,63.9,76.68,15,5,1,38.84
2026-05-09 15:00:00,srv_prod_web_02,m5.xlarge,0.192,40.97,50.35,57.32,68.78,15,5,1,35.36
2026-05-09 15:00:00,srv_worker_01,c5.large,0.085,45.58,61.59,11.76,14.11,15,5,1,44.37
2026-05-09 15:00:00,srv_worker_02,c5.large,0.085,44.36,59.26,9.3,11.16,15,5,1,44.57
2026-05-09 15:00:00,srv_zombie_idle,r5.xlarge,0.252,2.31,10.16,0.52,0.62,15,5,1,1.39
2026-05-09 16:00:00,srv_prod_web_01,m5.xlarge,0.192,50.51,54.86,64.88,77.86,16,5,1,46.6
2026-05-09 16:00:00,srv_prod_web_02,m5.xlarge,0.192,52.86,61.57,71.91,86.3,16,5,1,40.97
2026-05-09 16:00:00,srv_worker_01,c5.large,0.085,46.32,62.51,11.1,13.32,16,5,1,45.58
2026-05-09 16:00:00,srv_worker_02,c5.large,0.085,37.12,60.21,16.08,19.3,16,5,1,44.36
2026-05-09 16:00:00,srv_zombie_idle,r5.xlarge,0.252,2.09,10.16,0.5,0.6,16,5,1,2.31
2026-05-09 17:00:00,srv_prod_web_01,m5.xlarge,0.192,54.58,61.13,82.99,99.59,17,5,1,50.51
2026-05-09 17:00:00,srv_prod_web_02,m5.xlarge,0.192,56.24,57.06,90.87,109.05,17,5,1,52.86
2026-05-09 17:00:00,srv_worker_01,c5.large,0.085,42.79,62.0,11.0,13.21,17,5,1,46.32
2026-05-09 17:00:00,srv_worker_02,c5.large,0.085,41.96,56.46,12.94,15.53,17,5,1,37.12
2026-05-09 17:00:00,srv_zombie_idle,r5.xlarge,0.252,1.61,8.96,0.49,0.59,17,5,1,2.09
2026-05-09 18:00:00,srv_prod_web_01,m5.xlarge,0.192,54.7,57.78,76.84,92.2,18,5,1,54.58
2026-05-09 18:00:00,srv_prod_web_02,m5.xlarge,0.192,52.66,58.52,76.23,91.48,18,5,1,56.24
2026-05-09 18:00:00,srv_worker_01,c5.large,0.085,41.46,60.36,14.61,17.53,18,5,1,42.79
2026-05-09 18:00:00,srv_worker_02,c5.large,0.085,43.35,60.51,11.52,13.82,18,5,1,41.96
2026-05-09 18:00:00,srv_zombie_idle,r5.xlarge,0.252,1.97,9.92,0.52,0.63,18,5,1,1.61
2026-05-09 19:00:00,srv_prod_web_01,m5.xlarge,0.192,46.45,49.11,62.73,75.28,19,5,1,54.7
2026-05-09 19:00:00,srv_prod_web_02,m5.xlarge,0.192,45.24,47.54,68.65,82.38,19,5,1,52.66
2026-05-09 19:00:00,srv_worker_01,c5.large,0.085,47.05,60.07,8.06,9.68,19,5,1,41.46
2026-05-09 19:00:00,srv_worker_02,c5.large,0.085,48.24,58.01,12.84,15.41,19,5,1,43.35
2026-05-09 19:00:00,srv_zombie_idle,r5.xlarge,0.252,2.14,9.37,0.32,0.38,19,5,1,1.97
2026-05-09 20:00:00,srv_prod_web_01,m5.xlarge,0.192,36.73,44.02,53.11,63.74,20,5,1,46.45
2026-05-09 20:00:00,srv_prod_web_02,m5.xlarge,0.192,35.13,41.91,54.04,64.85,20,5,1,45.24
2026-05-09 20:00:00,srv_worker_01,c5.large,0.085,45.73,58.66,14.34,17.21,20,5,1,47.05
2026-05-09 20:00:00,srv_worker_02,c5.large,0.085,46.95,62.36,12.96,15.55,20,5,1,48.24
2026-05-09 20:00:00,srv_zombie_idle,r5.xlarge,0.252,1.89,10.52,0.36,0.43,20,5,1,2.14
2026-05-09 21:00:00,srv_prod_web_01,m5.xlarge,0.192,22.45,31.77,39.87,47.84,21,5,1,36.73
2026-05-09 21:00:00,srv_prod_web_02,m5.xlarge,0.192,25.15,32.22,36.18,43.41,21,5,1,35.13
2026-05-09 21:00:00,srv_worker_01,c5.large,0.085,42.16,61.96,9.26,11.11,21,5,1,45.73
2026-05-09 21:00:00,srv_worker_02,c5.large,0.085,48.31,62.18,11.07,13.29,21,5,1,46.95
2026-05-09 21:00:00,srv_zombie_idle,r5.xlarge,0.252,1.53,9.74,0.55,0.66,21,5,1,1.89
2026-05-09 22:00:00,srv_prod_web_01,m5.xlarge,0.192,14.6,23.36,20.08,24.09,22,5,1,22.45
2026-05-09 22:00:00,srv_prod_web_02,m5.xlarge,0.192,11.71,20.18,20.52,24.62,22,5,1,25.15
2026-05-09 22:00:00,srv_worker_01,c5.large,0.085,44.22,59.1,10.42,12.51,22,5,1,42.16
2026-05-09 22:00:00,srv_worker_02,c5.large,0.085,44.14,59.26,10.54,12.65,22,5,1,48.31
2026-05-09 22:00:00,srv_zombie_idle,r5.xlarge,0.252,2.76,10.07,0.6,0.72,22,5,1,1.53
2026-05-09 23:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,20.0,10.0,12.0,23,5,1,14.6
2026-05-09 23:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,20.0,13.46,16.15,23,5,1,11.71
2026-05-09 23:00:00,srv_worker_01,c5.large,0.085,45.97,56.93,11.61,13.93,23,5,1,44.22
2026-05-09 23:00:00,srv_worker_02,c5.large,0.085,45.7,56.31,10.22,12.26,23,5,1,44.14
2026-05-09 23:00:00,srv_zombie_idle,r5.xlarge,0.252,2.31,8.9,0.48,0.58,23,5,1,2.76
2026-05-10 00:00:00,srv_prod_web_01,m5.xlarge,0.192,5.0,21.55,10.96,13.16,0,6,1,5.0
2026-05-10 00:00:00,srv_prod_web_02,m5.xlarge,0.192,5.0,20.0,10.0,12.0,0,6,1,5.0
2026-05-10 00:00:00,srv_worker_01,c5.large,0.085,49.01,62.79,13.42,16.11,0,6,1,45.97
2026-05-10 00:00:00,srv_worker_02,c5.large,0.085,46.52,58.89,11.74,14.09,0,6,1,45.7
